kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
_4.ptx 450 : 2304 13952 0 144 72 0 0 0 0 
_4.ptx 451 : 2304 0 0 0 0 0 0 0 0 
_4.ptx 452 : 2304 0 0 0 0 0 0 0 0 
_4.ptx 453 : 2304 0 0 0 0 0 0 0 0 
_4.ptx 454 : 2304 16224 0 0 0 0 0 0 0 
_4.ptx 455 : 2304 23104 0 0 0 0 0 0 0 
_4.ptx 456 : 2304 682272 9600 0 0 96 72 0 0 
_4.ptx 457 : 2304 25376 0 0 0 0 0 0 0 
_4.ptx 458 : 2304 18528 0 0 0 0 0 0 0 
_4.ptx 459 : 2304 17376 0 144 72 0 0 0 0 
_4.ptx 460 : 2304 0 0 0 0 0 0 0 0 
_4.ptx 461 : 2304 0 0 0 0 0 0 0 0 
_4.ptx 462 : 2304 0 0 0 0 0 0 0 0 
_4.ptx 463 : 2304 16448 0 0 0 0 0 0 0 
_4.ptx 464 : 2304 23072 0 0 0 0 0 0 0 
_4.ptx 465 : 2304 669600 9600 0 0 96 72 0 0 
_4.ptx 466 : 2304 25344 0 0 0 0 0 0 0 
_4.ptx 467 : 2304 18496 0 0 0 0 0 0 0 
_4.ptx 468 : 2304 14944 0 144 72 0 0 0 0 
_4.ptx 469 : 2304 0 0 0 0 0 0 0 0 
_4.ptx 470 : 2304 0 0 0 0 0 0 0 0 
_4.ptx 471 : 2304 0 0 0 0 0 0 0 0 
_4.ptx 472 : 2304 16192 0 0 0 0 0 0 0 
_4.ptx 473 : 2304 23040 0 0 0 0 0 0 0 
_4.ptx 474 : 2304 670336 9600 0 0 96 72 0 0 
_4.ptx 475 : 2304 10336 3072 0 0 0 0 0 0 
_4.ptx 476 : 2304 25376 0 0 0 0 0 0 0 
_4.ptx 477 : 2304 18496 0 0 0 0 0 0 0 
_4.ptx 478 : 2304 14816 0 144 72 0 0 0 0 
_4.ptx 479 : 2304 0 0 0 0 0 0 0 0 
_4.ptx 480 : 2304 0 0 0 0 0 0 0 0 
_4.ptx 481 : 2304 0 0 0 0 0 0 0 0 
_4.ptx 482 : 2304 16224 0 0 0 0 0 0 0 
_4.ptx 483 : 2304 23104 0 0 0 0 0 0 0 
_4.ptx 484 : 2304 653152 9600 0 0 96 72 0 0 
_4.ptx 485 : 2304 9248 3072 0 0 0 0 0 0 
_4.ptx 486 : 2304 25344 0 0 0 0 0 0 0 
_4.ptx 487 : 2304 18496 0 0 0 0 0 0 0 
_4.ptx 488 : 2304 14816 0 144 72 0 0 0 0 
_4.ptx 489 : 2304 5408 0 0 0 0 0 0 0 
_4.ptx 490 : 2304 8448 0 0 0 0 0 0 0 
_4.ptx 491 : 2304 7712 0 0 0 0 0 0 0 
_4.ptx 492 : 2304 16160 0 0 0 0 0 0 0 
_4.ptx 493 : 2304 23072 0 0 0 0 0 0 0 
_4.ptx 494 : 2304 431520 6528 0 0 96 72 0 0 
_4.ptx 495 : 2304 23072 0 0 0 0 0 0 0 
_4.ptx 496 : 2304 10528 0 0 0 0 0 0 0 
_4.ptx 497 : 2304 15616 0 144 72 0 0 0 0 
_4.ptx 498 : 2304 22912 0 144 72 0 0 0 0 
_4.ptx 499 : 2304 25472 0 0 0 0 0 0 0 
_4.ptx 500 : 2304 16256 0 0 0 0 0 0 0 
_4.ptx 501 : 2304 16224 0 0 0 0 0 0 0 
_4.ptx 502 : 2304 25376 0 0 0 0 0 0 0 
_4.ptx 503 : 2304 23744 0 0 0 0 0 0 0 
_4.ptx 504 : 2304 16128 0 0 0 0 0 0 0 
_4.ptx 505 : 2304 25376 0 0 0 0 0 0 0 
_4.ptx 506 : 2304 23360 0 144 72 0 0 0 0 
_4.ptx 507 : 2304 26464 0 144 72 0 0 0 0 
_4.ptx 508 : 2304 23040 0 0 0 0 0 0 0 
_4.ptx 509 : 2304 15360 0 144 72 0 0 0 0 
_4.ptx 510 : 2304 25408 0 0 0 0 0 0 0 
_4.ptx 511 : 2304 16384 0 0 0 0 0 0 0 
_4.ptx 512 : 2304 16224 0 0 0 0 0 0 0 
_4.ptx 513 : 2304 25440 0 0 0 0 0 0 0 
_4.ptx 514 : 2304 23200 0 0 0 0 0 0 0 
_4.ptx 515 : 2304 16192 0 0 0 0 0 0 0 
_4.ptx 516 : 2304 25376 0 0 0 0 0 0 0 
_4.ptx 517 : 2304 23168 0 144 72 0 0 0 0 
_4.ptx 518 : 2304 24128 0 144 72 0 0 0 0 
_4.ptx 519 : 2304 23072 0 0 0 0 0 0 0 
_4.ptx 520 : 2304 17088 0 144 72 0 0 0 0 
_4.ptx 521 : 2304 25344 0 0 0 0 0 0 0 
_4.ptx 522 : 2304 16192 0 0 0 0 0 0 0 
_4.ptx 523 : 2304 16224 0 0 0 0 0 0 0 
_4.ptx 524 : 2304 25440 0 0 0 0 0 0 0 
